Year,Film,Nominee,Winner
2020,Hamilton,Thomas Kail,FALSE
2020,Music,Sia,FALSE
2020,Palm Springs,Max Barbakow,FALSE
2020,The Prom,Ryan Murphy,FALSE
2021,West Side Story,Steven Spielberg,TRUE
2021,Cyrano,Joe Wright,FALSE
2021,Don't Look Up,Adam McKay,FALSE
2021,Licorice Pizza,Paul Thomas Anderson,FALSE
2021,"tick, tick... BOOM!",Lin-Manuel Miranda,FALSE
2022,The Banshees of Inisherin,Martin McDonagh,TRUE
2022,Babylon,Damien Chazelle,FALSE
2022,Everything Everywhere All at Once,Daniel Kwan and Daniel Scheinert,FALSE
2022,Glass Onion: A Knives Out Mystery,Rian Johnson,FALSE
2022,Triangle of Sadness,Ruben Östlund,FALSE
2023,Poor Things,Yorgos Lanthimos,TRUE
2023,Air,Ben Affleck,FALSE
2023,American Fiction,Cord Jefferson,FALSE
2023,Barbie,Greta Gerwig,FALSE
2023,The Holdovers,Alexander Payne,FALSE
2023,May December,Todd Haynes,FALSE
2024,Emilia Pérez,Jacques Audiard,TRUE
2024,A Real Pain,Jesse Eisenberg,FALSE
2024,Anora,Sean Baker,FALSE
2024,Challengers,Luca Guadagnino,FALSE
2024,The Substance,Carolie Fargeat,FALSE
2024,Wicked,Jon M. Chu,FALSE
