Year,Film,Nominee,Winner
2022,Avatar: The Way of Water,James Cameron,FALSE
2022,The Banshees of Inisherin,Martin McDonagh,FALSE
2022,Elvis,Baz Luhrmann,FALSE
2022,Everything Everywhere All at Once,Daniel Kwan and Daniel Scheinert,FALSE
2023,Oppenheimer,Christopher Nolan,TRUE
2023,Barbie,Greta Gerwig,FALSE
2023,Killers of the Flower Moon,Martin Scorsese,FALSE
2023,Maestro,Bradley Cooper,FALSE
2023,Past Lives,Celine Song,FALSE
2023,Poor Things,Yorgos Lanthimos,FALSE
2024,The Brutalist[12][13],Brady Corbet,TRUE
2024,All We Imagine as Light,Payal Kapadia,FALSE
2024,Anora,Sean Baker,FALSE
2024,Conclave,Edward Berger,FALSE
2024,Emilia Pérez,Jacques Audiard,FALSE
2024,The Substance,Coralie Fargeat,FALSE
