Year,Film,Nominee,Winner
1948,The Red Shoes,NA,FALSE
1948,The Snake Pit,NA,FALSE
1948,The Treasure of the Sierra Madre,NA,FALSE
1949,All the King's Men,NA,TRUE
1949,Battleground,NA,FALSE
1949,The Heiress,NA,FALSE
1949,A Letter to Three Wives,NA,FALSE
1949,Twelve O'Clock High,NA,FALSE
1950,All About Eve,NA,TRUE
1950,Born Yesterday,NA,FALSE
1950,Father of the Bride,NA,FALSE
1950,King Solomon's Mines,NA,FALSE
1950,Sunset Boulevard,NA,FALSE
1951,An American in Paris,NA,TRUE
1951,Decision Before Dawn,NA,FALSE
1951,A Place in the Sun,NA,FALSE
1951,Quo Vadis,NA,FALSE
1951,A Streetcar Named Desire,NA,FALSE
1952,The Greatest Show on Earth,NA,TRUE
1952,High Noon,NA,FALSE
1952,Ivanhoe,NA,FALSE
1952,Moulin Rouge,NA,FALSE
1952,The Quiet Man,NA,FALSE
1953,From Here to Eternity,NA,TRUE
1953,Julius Caesar,NA,FALSE
1953,The Robe,NA,FALSE
1953,Roman Holiday,NA,FALSE
1953,Shane,NA,FALSE
1954,On the Waterfront,NA,TRUE
1954,The Caine Mutiny,NA,FALSE
1954,The Country Girl,NA,FALSE
1954,Seven Brides for Seven Brothers,NA,FALSE
1954,Three Coins in the Fountain,NA,FALSE
1955,Marty,NA,TRUE
1955,Love Is a Many-Splendored Thing,NA,FALSE
1955,Mister Roberts,NA,FALSE
1955,Picnic,NA,FALSE
1955,The Rose Tattoo,NA,FALSE
1956,Around the World in 80 Days,NA,TRUE
1956,Friendly Persuasion,NA,FALSE
1956,Giant,NA,FALSE
1956,The King and I,NA,FALSE
1956,The Ten Commandments,NA,FALSE
1957,The Bridge on the River Kwai,NA,TRUE
1957,12 Angry Men,NA,FALSE
1957,Peyton Place,NA,FALSE
1957,Sayonara,NA,FALSE
1957,Witness for the Prosecution,NA,FALSE
1958,Gigi,NA,TRUE
1958,Auntie Mame,NA,FALSE
1958,Cat on a Hot Tin Roof,NA,FALSE
1958,The Defiant Ones,NA,FALSE
1958,Separate Tables,NA,FALSE
1959,Ben-Hur,NA,TRUE
1959,Anatomy of a Murder,NA,FALSE
1959,The Diary of Anne Frank,NA,FALSE
1959,The Nun's Story,NA,FALSE
1959,Room at the Top,NA,FALSE
1960,The Apartment,Billy Wilder,TRUE
1960,The Alamo,John Wayne,FALSE
1960,Elmer Gantry,Bernard Smith,FALSE
1960,Sons and Lovers,Jerry Wald,FALSE
1960,The Sundowners,Fred Zinnemann,FALSE
1961,West Side Story,Robert Wise,TRUE
1961,Fanny,Joshua Logan,FALSE
1961,The Guns of Navarone,Carl Foreman,FALSE
1961,The Hustler,Robert Rossen,FALSE
1961,Judgment at Nuremberg,Stanley Kramer,FALSE
1962,Lawrence of Arabia,Sam Spiegel,TRUE
1962,The Longest Day,Darryl F. Zanuck,FALSE
1962,The Music Man,Morton DaCosta,FALSE
1962,Mutiny on the Bounty,Aaron Rosenberg,FALSE
1962,To Kill a Mockingbird,Alan J. Pakula,FALSE
1963,Tom Jones,Tony Richardson,TRUE
1963,America America,Elia Kazan,FALSE
1963,Cleopatra,Walter Wanger,FALSE
1963,How the West Was Won,Bernard Smith,FALSE
1963,Lilies of the Field,Ralph Nelson,FALSE
1964,My Fair Lady,Jack L. Warner,TRUE
1964,Becket,Hal B. Wallis,FALSE
1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,FALSE
1964,Mary Poppins,Walt Disney and Bill Walsh,FALSE
1964,Zorba the Greek,Michael Cacoyannis,FALSE
1965,The Sound of Music,Robert Wise,TRUE
1965,Darling,Joseph Janni,FALSE
1965,Doctor Zhivago,Carlo Ponti,FALSE
1965,Ship of Fools,Stanley Kramer,FALSE
1965,A Thousand Clowns,Fred Coe,FALSE
1966,A Man for All Seasons,Fred Zinnemann,TRUE
1966,Alfie,Lewis Gilbert,FALSE
1966,"The Russians Are Coming, the Russians Are Coming",Norman Jewison,FALSE
1966,The Sand Pebbles,Robert Wise,FALSE
1966,Who's Afraid of Virginia Woolf?,Ernest Lehman,FALSE
1967,In the Heat of the Night,Walter Mirisch,TRUE
1967,Bonnie and Clyde,Warren Beatty,FALSE
1967,Doctor Dolittle,Arthur P. Jacobs,FALSE
1967,The Graduate,Lawrence Turman,FALSE
1967,Guess Who's Coming to Dinner,Stanley Kramer,FALSE
1968,Oliver!,John Woolf,TRUE
1968,Funny Girl,Ray Stark,FALSE
1968,The Lion in Winter,Martin Poll,FALSE
1968,"Rachel, Rachel",Paul Newman,FALSE
1968,Romeo and Juliet,Anthony Havelock-Allan and John Brabourne,FALSE
1969,Midnight Cowboy,Jerome Hellman,TRUE
1969,Anne of the Thousand Days,Hal B. Wallis,FALSE
1969,Butch Cassidy and the Sundance Kid,John Foreman,FALSE
1969,"Hello, Dolly!",Ernest Lehman,FALSE
1969,Z,Jacques Perrin and Ahmed Rachedi,FALSE
1970,Patton,Frank McCarthy,TRUE
1970,Airport,Ross Hunter,FALSE
1970,Five Easy Pieces,Bob Rafelson and Richard Wechsler,FALSE
1970,Love Story,Howard G. Minsky,FALSE
1970,M*A*S*H,Ingo Preminger,FALSE
1971,The French Connection,Philip D'Antoni,TRUE
1971,A Clockwork Orange,Stanley Kubrick,FALSE
1971,Fiddler on the Roof,Norman Jewison,FALSE
1971,The Last Picture Show,Stephen J. Friedman,FALSE
1971,Nicholas and Alexandra,Sam Spiegel,FALSE
1972,The Godfather,Albert S. Ruddy,TRUE
1972,Cabaret,Cy Feuer,FALSE
1972,Deliverance,John Boorman,FALSE
1972,The Emigrants,Bengt Forslund,FALSE
1972,Sounder,Robert B. Radnitz,FALSE
1973,The Sting,"Tony Bill, Michael Phillips, and Julia Phillips",TRUE
1973,American Graffiti,Francis Ford Coppola and Gary Kurtz,FALSE
1973,Cries and Whispers,Ingmar Bergman,FALSE
1973,The Exorcist,William Peter Blatty,FALSE
1973,A Touch of Class,Melvin Frank,FALSE
1974,The Godfather Part II,"Francis Ford Coppola, Gray Frederickson, and Fred Roos",TRUE
1974,Chinatown,Robert Evans,FALSE
1974,The Conversation,Francis Ford Coppola,FALSE
1974,Lenny,Marvin Worth,FALSE
