Year,Film,Nominee,Winner
2019,Marriage Story,Laura Dern ‡,TRUE
2019,Richard Jewell,Kathy Bates,FALSE
2019,Jojo Rabbit,Scarlett Johansson,FALSE
2019,Little Women,Florence Pugh,FALSE
2019,Bombshell,Margot Robbie,FALSE
2020,Minari,Yuh-jung Youn ‡,TRUE
2020,Borat Subsequent Moviefilm,Maria Bakalova,FALSE
2020,Hillbilly Elegy,Glenn Close,FALSE
2020,The Father,Olivia Colman,FALSE
2020,Mank,Amanda Seyfried,FALSE
2021,West Side Story,Ariana DeBose ‡,TRUE
2021,The Lost Daughter,Jessie Buckley,FALSE
2021,Belfast,Judi Dench,FALSE
2021,The Power of the Dog,Kirsten Dunst,FALSE
2021,King Richard,Aunjanue Ellis-Taylor,FALSE
2022,Everything Everywhere All at Once,Jamie Lee Curtis ‡,TRUE
2022,Black Panther: Wakanda Forever,Angela Bassett,FALSE
2022,The Whale,Hong Chau,FALSE
2022,The Banshees of Inisherin,Kerry Condon,FALSE
2022,Everything Everywhere All at Once,Stephanie Hsu,FALSE
2023,The Holdovers,Da'Vine Joy Randolph ‡,TRUE
2023,Oppenheimer,Emily Blunt,FALSE
2023,The Color Purple,Danielle Brooks,FALSE
2023,Barbie,America Ferrera,FALSE
2023,Nyad,Jodie Foster,FALSE
2024,A Complete Unknown,Monica Barbaro,TRUE
2024,Wicked,Ariana Grande,FALSE
2024,The Brutalist,Felicity Jones,FALSE
2024,Conclave,Isabella Rossellini,FALSE
2024,Emilia Pérez,Zoe Saldaña,FALSE
