Year,Film,Nominee,Winner
2017,"I, Tonya","Bryan Unkeless, Steven Rogers, Margot Robbie, and Tom Ackerley",FALSE
2017,Lady Bird,"Scott Rudin, Eli Bush, and Evelyn O'Neill",FALSE
2017,Molly's Game,"Mark Gordon, Amy Pascal, and Matt Jackson",FALSE
2017,The Post,"Amy Pascal, Steven Spielberg, and Kristie Macosko Krieger",FALSE
2017,"Three Billboards Outside Ebbing, Missouri","Graham Broadbent, Pete Czernin, and Martin McDonagh",FALSE
2017,Wonder Woman,"Charles Roven, Richard Suckle, Zack Snyder, and Deborah Snyder",FALSE
2018,Green Book,"Jim Burke, Charles B. Wessler, Brian Hayes Currie, Peter Farrelly, and Nick Vallelonga",TRUE
2018,Black Panther,Kevin Feige,FALSE
2018,BlacKkKlansman,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele, and Spike Lee",FALSE
2018,Bohemian Rhapsody,Graham King,FALSE
2018,Crazy Rich Asians,"Nina Jacobson, Brad Simpson, and John Penotti",FALSE
2018,The Favourite,"Ceci Dempsey, Ed Guiney, Lee Magiday, and Yorgos Lanthimos",FALSE
2018,A Quiet Place,"Michael Bay, Andrew Form, and Bradley Fuller",FALSE
2018,Roma,Gabriela Rodríguez and Alfonso Cuarón,FALSE
2018,A Star Is Born,"Bill Gerber, Bradley Cooper, and Lynette Howell Taylor",FALSE
2018,Vice,"Dede Gardner, Jeremy Kleiner, Kevin J. Messick, and Adam McKay",FALSE
2019,1917,"Sam Mendes, Pippa Harris, Jayne-Ann Tenggren, and Callum McDougall",TRUE
2019,Ford v Ferrari,"Peter Chernin, Jenno Topping, and James Mangold",FALSE
2019,The Irishman,"Jane Rosenthal, Robert De Niro, Emma Tillinger Koskoff, and Martin Scorsese",FALSE
2019,Jojo Rabbit,Carthew Neal and Taika Waititi,FALSE
2019,Joker,"Todd Phillips, Bradley Cooper, and Emma Tillinger Koskoff",FALSE
2019,Knives Out,Rian Johnson and Ram Bergman,FALSE
2019,Little Women,Amy Pascal,FALSE
2019,Marriage Story,Noah Baumbach and David Heyman,FALSE
2019,Once Upon a Time in Hollywood,"David Heyman, Shannon McIntosh, and Quentin Tarantino",FALSE
2019,Parasite,Kwak Sin-ae and Bong Joon-ho,FALSE
2020,Nomadland,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey, and Chloé Zhao",TRUE
2020,Borat Subsequent Moviefilm,"Sacha Baron Cohen, Monica Levinson, and Anthony Hines",FALSE
2020,Judas and the Black Messiah,"Charles D. King, Ryan Coogler, and Shaka King",FALSE
2020,Ma Rainey’s Black Bottom,Denzel Washington and Todd Black,FALSE
2020,Mank,"Ceán Chaffin, Eric Roth, and Douglas Urbanski",FALSE
2020,Minari,Christina Oh,FALSE
2020,One Night in Miami...,"Jess Wu Calder, Keith Calder, and Jody Klein",FALSE
2020,Promising Young Woman,"Josey McNamara, Ben Browning, Ashley Fox,  Tom Ackerley, and Emerald Fennell",FALSE
2020,Sound of Metal,Bert Hamelinck and Sacha Ben Harroche,FALSE
2020,The Trial of the Chicago 7,Marc Platt and Stuart Besser,FALSE
